country,51 Open evergreen broadleaved,52 Closed evergreen broadleaved,61 Open deciduous broadleaved,62 Closed deciduous broadleaved,71 Open evergreen needleleaved,72 Closed evergreen needleleaved,81 Open deciduous needleleaved,82 Closed deciduous needleleaved,91 Open mixed forest,92 Closed mixed forest
Timor-Leste,0.00014600424606772092,1.1138918798051685,0.00047568365507154174,0.001000026430857,0.0019552283793682,8.844093457582859e-08,0.0006351063799674445,0.0,0.0014323524909016,0.0
Malaysia,0.0037303815764929,27.7765317061534,7.778626880715209e-05,0.0037897672522799,3.7322494748082136e-06,8.231283615408395e-05,7.92687550023063e-06,0.0,4.463855737838583e-05,0.0
Thailand,0.1636401818002266,8.01018833141702,0.0924727184316113,9.542897781187952,0.0182222540852492,1.0311491453436896,0.0085481584990278,5.52201315002776e-05,0.1900451679784723,0.0
Burma,0.448455709349808,19.306016381428723,0.3692838704838448,18.25304728393706,0.0640040786804062,4.122064525460287,0.0780735109244594,0.0008677983233429735,0.5872724698692325,0.0
Laos,0.00031379800550796204,10.434012033870443,0.0044315990637973,3.3609010411855604,0.0009501844088693664,0.9797687275739978,1.78151981344854e-06,0.0,0.0007949332434748158,0.0
Cambodia,0.00010543385995021026,4.627234037931469,0.0064247076220523,5.507738109647381,0.00026268768421999766,0.0425080802874341,0.0,0.0,1.2199152550351755e-06,0.0
Vietnam,0.0006103434451022134,9.323534175201488,0.0010561890366726,3.3049526999108414,0.00021633942951195637,0.8631695735567669,2.1645930630143084e-06,8.418763997042333e-08,0.0002490936338205074,0.0
Oman,0.002011130141825,0.0,1.8561306895037436e-05,0.0,0.0051795979451991,0.0074198382888847,0.0008832827608103168,5.620455466015528e-05,0.0280411182575733,0.0
United Arab Emirates,0.0393403974909376,0.0,3.556473846716097e-05,0.0,1.1996078358229885e-05,0.0,0.0004131976198468067,0.0002669690216584834,0.027440003802443,0.0
Qatar,0.0070011930609723,0.0,0.00014396014445204472,0.0,1.3036963494528209e-05,0.0,0.00017315182437495846,0.00026405440866739127,0.004765197664497,0.0
Bahrain,0.0005790509628342273,0.0,3.231142769806183e-05,0.0,8.366083932287438e-06,0.0,6.840135986576057e-05,0.0001980607542270885,6.951662829675119e-05,0.0
Iran,0.6274269748143261,0.0007757361805340511,0.1005600699856454,2.0256961480683824,0.0409474008722023,0.1201052231530661,0.2466480719862221,1.1606072109508605,1.0643226176143117,0.0
Kuwait,1.5531303887428296e-07,0.0,0.0,0.0,0.0,0.0,0.0,7.860999531317248e-07,1.0824499362627192e-05,0.0
Azerbaijan,0.0018501551848184,0.0005857040932396858,0.0015698196420683,1.3178213473724094,0.0182317822834143,0.1981973366997648,0.000472982594868849,6.744731706476159e-08,0.0046198642343773,0.0
Armenia,0.0018680784710906,0.000527209817895248,0.0019173301466834,0.4463662018053994,0.0030080761485197,0.0943991981578224,0.000676871923760795,4.791282108840278e-07,0.0056219801091912,0.0
Georgia,0.0072768457154047,0.0032446345426897,0.0082520058866701,3.293017041863538,0.0211616265628115,0.6256814324249189,0.281134880957046,9.474035514500656e-05,0.0026472766637736,0.0
Turkey,0.0856580227436833,0.0050362116798345,0.2662066834146421,5.6863426602408245,0.8217361280263047,8.581548564243926,0.3019612753184708,0.0071571198802957,0.2886618122518887,0.0
Cyprus,0.0001910478032556284,1.9631859913715743e-05,0.0036596887154434,0.0044746264214229,0.023385642922962,0.1760209154908306,0.0002459833598795941,5.037012082453885e-05,0.0064606659423145,0.0
